"concept_id","concept_name","concept_code","vocabulary_id","concept_class_id","n_patients_total","n_records_total"
4105083,"Endoscopy of nose","25570002","SNOMED","Procedure",26223,43904
44788943,"Speech assessment","196731000000103","SNOMED","Procedure",26053,50290
4170107,"Obstetric Doppler ultrasonography","418090003","SNOMED","Procedure",25904,90654
4327129,"Endorectal ultrasonography","429820004","SNOMED","Procedure",25857,52658
40484969,"Fine needle aspiration biopsy using imaging guidance","442787002","SNOMED","Procedure",25780,39633
4213005,"Closure of skin by suture","391906003","SNOMED","Procedure",24688,27929
4088217,"Administration of medication","18629005","SNOMED","Procedure",24007,128824
4074298,"Intrauterine contraceptive device procedure","176837007","SNOMED","Procedure",23925,39101
4275113,"Insertion of intrauterine contraceptive device","65200003","SNOMED","Procedure",23831,61014
40487881,"Full mouth plain X-ray of teeth","446463003","SNOMED","Procedure",23692,30988
4187379,"Psychologic cognitive testing and assessment","4719001","SNOMED","Procedure",23635,36000
4032377,"Psychologic AND/OR psychiatric procedure AND/OR service","108310004","SNOMED","Procedure",23123,46928
4164278,"Catheterization","45211000","SNOMED","Procedure",22865,32440
4179815,"Electromyography","42803009","SNOMED","Procedure",22795,30569
4305581,"Application of dressing","3895009","SNOMED","Procedure",22041,78483
4276031,"Flow cytometry","64444005","SNOMED","Procedure",21932,73417
44808909,"Multidisciplinary cancer case management","842911000000105","SNOMED","Procedure",21057,36167
40480642,"Core needle biopsy using ultrasound guidance","444704008","SNOMED","Procedure",20954,27350
4181917,"Electroencephalogram","54550000","SNOMED","Procedure",20667,32252
4208393,"Tooth extraction","55162003","SNOMED","Procedure",20104,48905
4052413,"Central venous cannula insertion","233527006","SNOMED","Procedure",19491,28333
4086677,"Pelvic echography","24848001","SNOMED","Procedure",19378,29925
4311405,"Biopsy","86273004","SNOMED","Procedure",19137,23611
4108316,"Incision and drainage of abscess","284181007","SNOMED","Procedure",18820,23325
4057900,"Plain X-ray of abdomen","168702005","SNOMED","Procedure",18800,26209
4079602,"Application of plaster cast to lower limb","239674003","SNOMED","Procedure",18531,25157
4189586,"Colposcopy","392003006","SNOMED","Procedure",18211,62895
4138836,"Angiography of cerebral arteries","3258003","SNOMED","Procedure",18171,22270
4284837,"Indirect laryngoscopy","673005","SNOMED","Procedure",17822,23578
4070719,"Tonsillectomy","173422009","SNOMED","Procedure",17820,35312
4062856,"Examination for suspected cardiovascular disease","171405001","SNOMED","Procedure",17324,24088
4142645,"Angiography of coronary artery","33367005","SNOMED","Procedure",16793,21712
4179713,"Endoscopic procedure","363687006","SNOMED","Procedure",16320,25436
4119985,"Removal of suture from skin","302415002","SNOMED","Procedure",16109,19690
4014477,"History and physical examination, sports participation","103736005","SNOMED","Procedure",16076,37853
4160270,"Application of lower extremity splint","430362004","SNOMED","Procedure",15611,19629
4037672,"Ultrasonography","16310003","SNOMED","Procedure",15587,26767
4063519,"Examination for suspected mental disorder","171398007","SNOMED","Procedure",15520,47850
4046267,"Reduction procedure","122469009","SNOMED","Procedure",15279,17894
4301600,"Direct laryngoscopy","78121007","SNOMED","Procedure",14910,21990
4003875,"Adenoid excision","119954001","SNOMED","Procedure",14761,29589
44808983,"Mental health care and treatment planning","861361000000109","SNOMED","Procedure",14675,41511
4206479,"Repair of obstetrical laceration of perineum","55669006","SNOMED","Procedure",14607,18460
4273629,"Chemotherapy","367336001","SNOMED","Procedure",13550,385734
4082989,"Magnetic resonance imaging (MRI) of vessels","241663008","SNOMED","Procedure",13524,15252
4062353,"Psychosexual counseling","171023003","SNOMED","Procedure",13357,25220
4198105,"Nerve conduction study","51110005","SNOMED","Procedure",13172,15399
1072986,"Plain X-ray of dentition","1290850002","SNOMED","Procedure",12875,21116
4216854,"Incision of skin of trunk","71965007","SNOMED","Procedure",12489,14649
40489328,"Colonoscopy and biopsy of colon","446745002","SNOMED","Procedure",12343,15529
4067028,"Removal of foreign body from cornea","172426003","SNOMED","Procedure",12137,26102
4103962,"Injection of knee joint","300024006","SNOMED","Procedure",12060,25691
42872494,"Electrodesiccation of lesion of skin","450485008","SNOMED","Procedure",11857,42327
4327322,"Biopsy of soft tissue","75016008","SNOMED","Procedure",11852,24105
4040401,"Procedure on skin","118718002","SNOMED","Procedure",11843,17089
1075179,"Plain X-ray of musculoskeletal system","1293132006","SNOMED","Procedure",11803,20257
4074865,"Curettage of uterus","176820000","SNOMED","Procedure",11685,23512
4262407,"Control of hemorrhage of nose","35807001","SNOMED","Procedure",11595,19561
42872674,"Excision of lesion of skin of head","450665004","SNOMED","Procedure",11565,13651
42872675,"Excision of lesion of skin of neck","450666003","SNOMED","Procedure",11565,13651
4005223,"Needling of secondary cataract","12163000","SNOMED","Procedure",11551,14139
4175471,"Cervical biopsy","50796003","SNOMED","Procedure",11541,24776
4176113,"Cryotherapy of skin","49987006","SNOMED","Procedure",11481,42099
4015846,"Quarantine","170497006","SNOMED","Procedure",11269,17075
4052532,"Hysteroscopy","233545006","SNOMED","Procedure",11211,14297
4028987,"Arthroscopy","13714004","SNOMED","Procedure",11125,13672
4266507,"DNA analysis","62302004","SNOMED","Procedure",11114,13097
4305063,"Transurethral cystoscopy","386745004","SNOMED","Procedure",11065,36991
4116186,"Central venous cannula insertion via jugular vein","302776009","SNOMED","Procedure",11060,14809
4217766,"Resection of polyp","82035006","SNOMED","Procedure",11001,13623
4186393,"Mycobacterial microscopy","414788003","SNOMED","Procedure",10816,24050
4032404,"Bronchoscopy","10847001","SNOMED","Procedure",10600,18036
37018340,"Induced termination of pregnancy","714812005","SNOMED","Procedure",10571,14851
4091870,"Rhinomanometry","252553002","SNOMED","Procedure",10347,15125
4103530,"Suture of skin wound of limb","28961007","SNOMED","Procedure",10289,10890
4085730,"Antibiotic therapy","281789004","SNOMED","Procedure",10244,20352
4163971,"Laparoscopic cholecystectomy","45595009","SNOMED","Procedure",9934,19631
4042323,"Procedure on skin of upper extremity","118722007","SNOMED","Procedure",9902,17231
4062771,"Examination for suspected neoplasm","171399004","SNOMED","Procedure",9812,15274
4197122,"Turbinectomy","51302004","SNOMED","Procedure",9774,10486
4048626,"Submucous resection of nasal turbinate","232483003","SNOMED","Procedure",9743,10665
4288538,"CT of brain with contrast","396207002","SNOMED","Procedure",9491,15078
4115153,"Medical termination of pregnancy","285409006","SNOMED","Procedure",9430,12435
4128362,"Injection into shoulder joint","290035003","SNOMED","Procedure",9427,16874
42872923,"Nasopharyngolaryngoscopy","450918007","SNOMED","Procedure",9142,14077
4074869,"Introduction of abortifacient into uterine cavity","176849008","SNOMED","Procedure",9034,11341
4302819,"Massage physiotherapy","387854002","SNOMED","Procedure",8935,112617
4171571,"Proctoscopy","42238002","SNOMED","Procedure",8767,15978
4295950,"Patient counseling management","385720006","SNOMED","Procedure",8708,20402
4184832,"Percutaneous transluminal angioplasty of coronary artery using imaging guidance with contrast","41339005","SNOMED","Procedure",8679,16595
4031973,"Repair of hernia of anterior abdominal wall","238192002","SNOMED","Procedure",8617,9271
4028920,"Family psychotherapy procedure","108313002","SNOMED","Procedure",8523,33584
4080499,"Dressing of wound","182531007","SNOMED","Procedure",8490,92929
4181025,"Fluoroscopy guided percutaneous transluminal balloon angioplasty with insertion of stent into coronary artery using fluoroscopic guidance with contrast","429639007","SNOMED","Procedure",8423,10700
1242725,"Radiotherapy","1287742003","SNOMED","Procedure",8381,11407
4043031,"Procedure on skin of trunk","118721000","SNOMED","Procedure",8381,14001
4291347,"Removal of foreign body from head","37470006","SNOMED","Procedure",8341,10233
4183058,"Fitting of hearing aid","43362002","SNOMED","Procedure",8336,20312
4163403,"Psychologic evaluation or test procedure","45392008","SNOMED","Procedure",8284,9460
4176717,"Flexible fiberoptic laryngoscopy","49077009","SNOMED","Procedure",8243,11703
4015701,"Cesarean section","11466000","SNOMED","Procedure",8186,9877
37312440,"Lower uterine segment cesarean section","788180009","SNOMED","Procedure",8135,9776
4189015,"Polysomnography","60554003","SNOMED","Procedure",8122,8924
4231924,"Application of short arm cast","438409006","SNOMED","Procedure",8116,9215
4021506,"Examination of ear","225670007","SNOMED","Procedure",8046,10132
4134565,"Hearing examination","398171003","SNOMED","Procedure",8046,10132
4140707,"Endoscopic excision of lesion of uterus","265065000","SNOMED","Procedure",7812,8767
604177,"Flexible bronchoscopy","69621000052107","SNOMED","Procedure",7701,12971
4154104,"Laser iridotomy","371345007","SNOMED","Procedure",7688,10312
4195288,"Fluoroscopy","44491008","SNOMED","Procedure",7668,9221
4061132,"US brain scan","169237004","SNOMED","Procedure",7662,9448
4209537,"Colonoscopic polypectomy","311774002","SNOMED","Procedure",7519,8815
4254204,"Artificial rupture of membranes","408816000","SNOMED","Procedure",7515,8416
4124557,"Endoscopic partial meniscectomy of knee","303864007","SNOMED","Procedure",7485,8603
4026040,"Hearing aid procedure","225680006","SNOMED","Procedure",7464,15501
4155794,"Nuclear medicine procedure","371572003","SNOMED","Procedure",7399,9888
4028217,"Operation on skin of upper extremity","13350008","SNOMED","Procedure",7321,8012
4321878,"Core needle biopsy","9911007","SNOMED","Procedure",7276,8318
4154603,"Removal of implant","284101009","SNOMED","Procedure",7220,8233
4303413,"First aid","386308007","SNOMED","Procedure",7220,12842
4196155,"Ultrasonography of myocardium for tissue strain rate","431343007","SNOMED","Procedure",7150,8289
4035290,"Application of below knee plaster cast","239676001","SNOMED","Procedure",7022,7950
35622113,"Fluoroscopy using contrast","763454007","SNOMED","Procedure",7008,9997
4199675,"Insertion of drain using ultrasound guidance","432273003","SNOMED","Procedure",7000,11090
4081731,"Biopsy of skin","240977001","SNOMED","Procedure",6851,8014
4067257,"Cauterization of internal nose","172812000","SNOMED","Procedure",6818,9912
4140161,"Operation on retinal membrane","426534009","SNOMED","Procedure",6658,8248
4019824,"Transesophageal echocardiography","105376000","SNOMED","Procedure",6596,8875
4278515,"Biopsy of prostate","65575008","SNOMED","Procedure",6562,9014
4087381,"Sigmoidoscopy","24420007","SNOMED","Procedure",6527,7908
4093926,"Change of dressing, major","25988003","SNOMED","Procedure",6493,15291
4114775,"Exploration of wound of skin","302438004","SNOMED","Procedure",6493,15291
4012330,"Suture of obstetric laceration of vagina","112926007","SNOMED","Procedure",6413,7140
4052415,"Central venous cannula insertion via subclavian vein","233530004","SNOMED","Procedure",6388,8076
4162299,"Autopsy examination","29240004","SNOMED","Procedure",6380,6425
35608046,"CT of heart with contrast","764579002","SNOMED","Procedure",6322,6972
4196362,"Genetic counseling","79841006","SNOMED","Procedure",6316,9798
4140012,"Desiccation of lesion of skin of head and/or neck using electrical energy","426349002","SNOMED","Procedure",6181,13398
4196355,"Endoscopy of ovary and fallopian tube","79820000","SNOMED","Procedure",6152,6542
4332517,"Biopsy of lower limb","430233003","SNOMED","Procedure",6143,11485
4202558,"Removal of uterine foreign body","315305006","SNOMED","Procedure",6132,7117
4083211,"Cardiac CT","241547009","SNOMED","Procedure",6106,6509
4195307,"Repair of inguinal hernia","44558001","SNOMED","Procedure",6096,6651
4289590,"Destructive procedure of lesion on skin of trunk","695009","SNOMED","Procedure",6094,11131
4028875,"Incision and drainage of lower extremity","128988001","SNOMED","Procedure",6074,6871
4286023,"Grafting of nasal septum","68538002","SNOMED","Procedure",6065,6175
4160183,"Tympanocentesis","398324004","SNOMED","Procedure",6019,8657
4233227,"Orthopantogram","89846007","SNOMED","Procedure",5986,6985
4043025,"Procedure on upper extremity","118702008","SNOMED","Procedure",5954,10497
4218109,"Removal of internal fixation device","72010008","SNOMED","Procedure",5948,6692
4140397,"Local anesthetic nerve block","265778005","SNOMED","Procedure",5930,11407
4266232,"Incision and drainage of skin","61301009","SNOMED","Procedure",5877,6552
4233678,"Application of dressing for burn","90660004","SNOMED","Procedure",5876,24065
4343794,"Internal fixation of fracture","239293007","SNOMED","Procedure",5875,6330
4030087,"Nasal septoplasty","13529000","SNOMED","Procedure",5817,5909
4196378,"Flexible fiberoptic sigmoidoscopy","44441009","SNOMED","Procedure",5775,7055
4075473,"Incision of skin of head or neck","177593005","SNOMED","Procedure",5761,6451
37204555,"Child 15 year examination","783260003","SNOMED","Procedure",5732,5868
4068181,"Angiography of eye using fluorescein","172581008","SNOMED","Procedure",5711,9539
43531163,"Microscopic examination of specimen from prostate","608862004","SNOMED","Procedure",5705,12025
4077763,"Removal of foreign body from soft tissue","18994009","SNOMED","Procedure",5674,5932
4166080,"Decompression of median nerve","47534009","SNOMED","Procedure",5651,10176
4080549,"Lumbar puncture","277762005","SNOMED","Procedure",5613,8908
4141448,"External beam radiation therapy procedure","33195004","SNOMED","Procedure",5592,37954
4256346,"Dressing change/wound care case management","410330006","SNOMED","Procedure",5569,19079
44807107,"Dressing of leg ulcer","805211000000103","SNOMED","Procedure",5569,19079
4080807,"Application of bandage","182555002","SNOMED","Procedure",5498,7131
4070329,"Cryotherapy to lesion of skin of head or neck","177328008","SNOMED","Procedure",5402,12116
4012329,"Repair of obstetric laceration of vulva","112925006","SNOMED","Procedure",5398,6069
4214428,"Incision of skin","41447009","SNOMED","Procedure",5391,5857
4065058,"Examination for suspected tuberculosis","171400006","SNOMED","Procedure",5370,7928
4120998,"Operation on skin wound","302437009","SNOMED","Procedure",5369,5754
4171863,"Fine needle biopsy","48635004","SNOMED","Procedure",5344,7300
4150671,"Destruction of lesion of cervix","31197001","SNOMED","Procedure",5328,6019
4311671,"Episiotomy","85548006","SNOMED","Procedure",5320,5596
4185738,"Radical excision of skin lesion","44166002","SNOMED","Procedure",5291,6790
40488431,"Interrogation of cardiac pacemaker","448150008","SNOMED","Procedure",5272,26687
4134857,"Prosthetic arthroplasty of hip","398010007","SNOMED","Procedure",5222,6105
4334592,"Photocoagulation to retina","231762005","SNOMED","Procedure",5208,23816
44806220,"Intravitreal injection","800481000000101","SNOMED","Procedure",5168,60441
4150970,"Medical induction of labor","31208007","SNOMED","Procedure",5164,5688
4165535,"Continuous positive airway pressure ventilation treatment","47545007","SNOMED","Procedure",5111,7667
42872445,"Positron emission tomography with computed tomography","450436003","SNOMED","Procedure",5032,8720
4296166,"Group psychotherapy","76168009","SNOMED","Procedure",5017,31673
4160914,"Nuclear medicine imaging procedure","373205008","SNOMED","Procedure",4984,5955
4178834,"Paracentesis of skin","363258002","SNOMED","Procedure",4965,7795
4085189,"Biopsy of thyroid","24788003","SNOMED","Procedure",4960,8580
604986,"Intravitreal injection of anti-vascular endothelial growth factor","1004045004","SNOMED","Procedure",4923,57982
4181912,"Cone biopsy of cervix","54535009","SNOMED","Procedure",4923,5319
4332514,"Biopsy of upper limb","430223006","SNOMED","Procedure",4923,7927
4154990,"Excision of lesion of skin of lower extremity","371328002","SNOMED","Procedure",4847,5435
4076441,"Closed reduction of fracture of elbow","179166006","SNOMED","Procedure",4816,5085
4185541,"Excision of varicose vein","559008","SNOMED","Procedure",4815,5791
4002377,"Hand injection","119650007","SNOMED","Procedure",4756,8032
4101113,"Intra-articular injection","27813003","SNOMED","Procedure",4756,8032
44790187,"Injection of wrist joint","198171000000104","SNOMED","Procedure",4756,8032
40481840,"Arthroplasty","442095009","SNOMED","Procedure",4755,5261
4087575,"Operation on anus","24265000","SNOMED","Procedure",4749,5567
4143663,"Removal of nail plate","265698006","SNOMED","Procedure",4607,5726
4150538,"Suction evacuation of retained products of conception","310604000","SNOMED","Procedure",4464,5529
4243973,"Laparoscopic appendectomy","6025007","SNOMED","Procedure",4463,8835
4043011,"Three dimensional treatment planning for external beam radiation therapy","118641002","SNOMED","Procedure",4380,4673
4014990,"Child 3 year examination","170281004","SNOMED","Procedure",4352,4456
4195757,"Operation on uterus","79876008","SNOMED","Procedure",4267,4531
4202832,"Intubation","52765003","SNOMED","Procedure",4226,4558
4321906,"Nursing procedure","9632001","SNOMED","Procedure",4217,10366
4138870,"Cemented prosthetic total arthroplasty of knee joint","265170009","SNOMED","Procedure",4203,5320
4154120,"Excision of lesion of skin of upper extremity","371411001","SNOMED","Procedure",4189,4592
4241075,"Injection","59108006","SNOMED","Procedure",4173,4861
37153529,"Injection of drug or medicament into joint","1217554008","SNOMED","Procedure",4095,6420
4083066,"Drainage of pleural cavity","278296000","SNOMED","Procedure",4075,5369
4321430,"Removal of foreign body from external auditory canal","9655003","SNOMED","Procedure",4055,5128
4010253,"Nasal sinus endoscopy","112790001","SNOMED","Procedure",4025,9516
4144430,"Diagnostic puncture of sternum","265155008","SNOMED","Procedure",3955,6667
4119988,"Removal of foreign body from skin","302421003","SNOMED","Procedure",3948,4098
761970,"Chondrectomy of knee joint","25100001000004104","SNOMED","Procedure",3908,4407
4297706,"Replacement of device","384728007","SNOMED","Procedure",3908,13839
4299523,"Angiography","77343006","SNOMED","Procedure",3882,5993
4301559,"Removal of ear wax","385904005","SNOMED","Procedure",3862,5204
4145042,"Thrombolytic therapy","426347000","SNOMED","Procedure",3857,6825
4311039,"Prosthetic arthroplasty of knee joint","392238003","SNOMED","Procedure",3842,4739
4080918,"Chalazion removal","238514005","SNOMED","Procedure",3739,5531
4198190,"Appendectomy","80146002","SNOMED","Procedure",3720,6902
4304943,"Endoscopic retrograde cholangiopancreatography","386718000","SNOMED","Procedure",3718,14522
4034458,"Operation on intervertebral disc","239540005","SNOMED","Procedure",3655,4118
4241102,"Temporary transcutaneous pacing","59218006","SNOMED","Procedure",3647,7194
40480729,"Screening colonoscopy","444783004","SNOMED","Procedure",3635,3867
4274801,"Photocoagulation","64879003","SNOMED","Procedure",3626,11952
4313889,"Endoscopy","423827005","SNOMED","Procedure",3619,4023
4174208,"Bone marrow aspiration procedure","49401003","SNOMED","Procedure",3612,6136
44790501,"Implantation of dual chamber cardiac pacemaker system","232991000000106","SNOMED","Procedure",3610,3811
4047494,"Biopsy of breast","122548005","SNOMED","Procedure",3604,9989
4035289,"Application of plaster cast to upper limb","239666004","SNOMED","Procedure",3561,4275
4106463,"Internal fixation using plate","257835007","SNOMED","Procedure",3517,3611
4144525,"Injection of joint of ankle","34333007","SNOMED","Procedure",3516,5948
4195651,"Cleaning of skin wound of head or neck","314124008","SNOMED","Procedure",3460,5058
4246197,"Excision of vein","60941001","SNOMED","Procedure",3412,4076
4353741,"Cardioversion","250980009","SNOMED","Procedure",3406,6853
4343108,"Needle biopsy of prostate","236258004","SNOMED","Procedure",3398,4024
4297250,"Termination of pregnancy","386639001","SNOMED","Procedure",3393,4155
4019646,"Stripping of the long saphenous vein","175830001","SNOMED","Procedure",3353,3728
4039589,"Hot mud treatment","229574004","SNOMED","Procedure",3346,25305
4222885,"Isolation technique","40174006","SNOMED","Procedure",3314,4538
4199599,"In vitro fertilization","52637005","SNOMED","Procedure",3310,18359
4275569,"Release of tenosynovitis","64926009","SNOMED","Procedure",3304,3792
4032241,"Analysis of electronic device used in cardiovascular system","108231004","SNOMED","Procedure",3290,12983
4058035,"Double contrast barium meal","168844005","SNOMED","Procedure",3180,3751
4031456,"Puncture and drainage of pleural cavity","238354008","SNOMED","Procedure",3150,5518
4076188,"Arthroscopic synovectomy knee joint","179394007","SNOMED","Procedure",3132,3476
4141919,"Insertion of pleural tube drain","264957007","SNOMED","Procedure",3128,4113
4072862,"Oocyte recovery","177037000","SNOMED","Procedure",3117,9588
4213288,"Insertion of catheter into artery","392247006","SNOMED","Procedure",3107,3681
4031174,"Injection of hip joint","14381006","SNOMED","Procedure",3053,5427
4240305,"Thoracentesis","91602002","SNOMED","Procedure",2990,4693
4167089,"Emergency cesarean section","274130007","SNOMED","Procedure",2989,3152
37167470,"Paracentesis of urinary bladder","1264533007","SNOMED","Procedure",2981,9997
4201639,"Laparoscopic salpingectomy","315059002","SNOMED","Procedure",2978,3021
4036943,"Laparoscopic sterilization","16226000","SNOMED","Procedure",2964,3012
4107444,"Internal fixation using intramedullary nail","257836008","SNOMED","Procedure",2963,3284
4119836,"Excision of skin of head and neck","25757008","SNOMED","Procedure",2947,3073
4219551,"Laser procedure","416376001","SNOMED","Procedure",2945,6319
4082987,"Cardiac MRI","241620005","SNOMED","Procedure",2940,3287
4299733,"Endometrial biopsy","386802000","SNOMED","Procedure",2934,3497
4120443,"Bone marrow sampling","234326005","SNOMED","Procedure",2928,3786
4327048,"Embryo transfer","75456002","SNOMED","Procedure",2926,8915
4262320,"Tympanostomy","397862008","SNOMED","Procedure",2891,3080
4042650,"Procedure on lower extremity","118710009","SNOMED","Procedure",2883,6835
4238814,"Operation on bone","57168000","SNOMED","Procedure",2871,3587
44790511,"Transfer of embryo to uterus","233111000000108","SNOMED","Procedure",2866,8666
4151765,"Removal of eye suture","315602003","SNOMED","Procedure",2829,3798
4314406,"Mechanical vitrectomy by pars plana approach","87021001","SNOMED","Procedure",2826,3912
4068676,"Microlaryngoscopy","173035009","SNOMED","Procedure",2820,3318
